race_date,race_course,race_no,race_time,race_name,race_track,race_distance,race_going,weather_condition,entry_type,entry_weight,entry_age,race_type,value_of_race,final_position,margin,bracket,horse_number,horse_name,horse_id,horse_sex,horse_age,horse_weight,trainer,jockey,running_position,finish_time,win_fav,win_odds,sire,dam,dam_sire,dam_dam
2024-01-13,KOKURA,11,15:25,THE AICHI HAI(G3),Turf,2000,Good to Firm,Fine,INT F&M SD,Handicap,4-Year-Olds & Up,Open Class,72710000,11th,NK,6,9,Enishino Uta,2018106324,M,6,51.0,Kazuhide Sasada,Manami Nagashima,13>13>13>12>11th,1:58.9,14.0,110.4,Kizuna,Wadjet,Symboli Kris S,Reach to Peace
2024-01-13,KOKURA,11,15:25,THE AICHI HAI(G3),Turf,2000,Good to Firm,Fine,INT F&M SD,Handicap,4-Year-Olds & Up,Open Class,72710000,12th,NS,4,6,Miss Figaro,2018105286,M,6,52.0,Yasuo Tomomichi,Kota Fujioka,11>10>11>11>12th,1:58.9,11.0,46.7,Deep Impact,Miss Encore,King Kamehameha,Broad Appeal
2024-01-13,KOKURA,11,15:25,THE AICHI HAI(G3),Turf,2000,Good to Firm,Fine,INT F&M SD,Handicap,4-Year-Olds & Up,Open Class,72710000,13th,8,3,4,Win Pyxis,2019100205,M,5,55.0,Hiroyuki Uehara,Masami Matsuoka,2>2>2>3>13th,2:00.2,4.0,7.9,Gold Ship,Cosmo Access,Roses in May,Cosmo Skyline
2024-01-13,KOKURA,11,15:25,THE AICHI HAI(G3),Turf,2000,Good to Firm,Fine,INT F&M SD,Handicap,4-Year-Olds & Up,Open Class,72710000,14th,5,1,1,Grand Slam Ask,2019101629,M,5,53.0,Yoshito Yahagi,Genki Maruyama,1>1>1>6>14th,2:01.1,12.0,64.5,Deep Impact,Genisa,Storm Cat,Tizdubai
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,1st,,7,15,Canyoning,2018104762,M,6,52.0,Issei Murata,Miku Kobayashi,9>2>1st,1:08.7,14.0,73.2,King Kamehameha,Bridge Climb,Zenno Rob Roy,Reach My Harbor
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,2nd,3/4,2,4,Admire J,2019105487,H,5,58.0,Yasuo Tomomichi,Luke Morris,9>7>2nd,1:08.8,2.0,4.7,Lord Kanaloa,Lailaps,French Deputy,Fusaichi Airedale
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,3rd,1 1/4,8,18,Dyo Asteria,2019104356,M,5,56.0,Jiro Ono,Kazuma Harada,6>5>3rd,1:09.0,9.0,20.9,The Factor,Basel Sauber,Symboli Kris S,Diamond Pisa
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,4th,HD,6,11,Stakeholder,2020103962,C,4,58.0,Makoto Saito,Arata Saito,2>2>4th,1:09.1,4.0,9.1,Harbinger,Once in a Moon,Admire Moon,Two Days Notice
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,5th,1/2,5,9,Schau Bin Da,2019102068,M,5,55.0,Naosuke Sugai,Daisuke Sasaki,9>7>5th,1:09.2,5.0,9.9,Kurofune,Gilda,Zenno Rob Roy,Air Deja Vu
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,6th,NK,8,16,Tamuro Kyuramun,2019101743,M,5,53.0,Masato Nishizono,Manami Nagashima,18>18>6th,1:09.2,8.0,15.9,Satono Aladdin,Vacare,Lear Fan,Appealing Storm
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,7th,NS,5,10,Prince Knot,2020102881,C,4,58.0,Yutaka Okumura,Akatsuki Tomita,13>14>7th,1:09.2,13.0,44.3,Pas de Trois,Cinderella Romance,Elusive Quality,Sindy
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,8th,1 1/2,3,5,Sweep Run,2020102294,F,4,52.0,Kunihiko Watanabe,Nana Kawaharada,4>5>8th,1:09.5,11.0,22.1,Shanghai Bobby,Blancheur,Deep Impact,Adversity
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,9th,NK,8,17,Erika Soleil,2020103698,F,4,56.0,Taiki Chaki,Katsuma Sameshima,15>14>9th,1:09.5,15.0,77.5,Mikki Isle,Retsina,Captain Steve,Tani Wind Time
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,10th,NS,7,14,Akiba,2019104686,M,5,55.0,Katsunori Tanaka,Daito Ozawa,2>2>10th,1:09.5,12.0,30.0,Mikki Isle,Omega Christmas,Kurofune,Omega Fortune
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,11th,NK,1,2,Ho O Angel,2017103309,M,7,56.0,Kazuhiro Kato,Yuji Tannai,6>11>11th,1:09.6,3.0,7.7,Dark Angel,Beacon Tarn,Shamardal,Baize
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,12th,NK,4,7,Dayton Way,2018105201,H,6,55.0,Kenji Nonaka,Koji Nishizuka,9>12>12th,1:09.6,7.0,13.5,Real Impact,Beverly Hills,Snitzel,Brilliant Very
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,13th,1,3,6,Cybelin,2020104911,F,4,54.0,Takayuki Kato,Nanako Fujita,4>7>13th,1:09.7,6.0,10.6,Novellist,Curiosity,Deep Impact,Queue
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,14th,NK,1,1,Pretty Memory,2019106290,M,5,54.0,Masao Kasuya,Ryota Kobayashi,13>12>14th,1:09.8,17.0,280.7,Silver State,Princess Memory,Swept Overboard,Little Blessing
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,15th,NK,4,8,Ray Cut Through,2020103721,C,4,58.0,Shizuya Kato,Hiroto Mayuzumi,1>1>15th,1:09.8,16.0,79.7,Mikki Isle,Roger's Sue,Forestry,Fabulous
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,16th,NK,2,3,Irish Pearl,2020103608,F,4,56.0,Toru Kurita,Genki Maruyama,16>17>16th,1:09.9,10.0,21.4,Saxon Warrior,Homecoming Queen,Holy Roman Emperor,Lagrion
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,17th,HD,6,12,Lady Melora,2020101229,F,4,56.0,Yoshihito Kitade,Hideaki Miyuki,6>7>17th,1:09.9,1.0,4.3,Big Arthur,Biennale,Stay Gold,Focal Plane
2024-01-13,KOKURA,12,16:01,,Turf,1200,Good to Firm,Fine,DES,Special Weight,4-Year-Olds & Up,Allowance,15200000,18th,3/4,7,13,Yukiyanagi,2019101032,M,5,56.0,Hitoshi Matoba,Yoshihiro Furukawa,16>14>18th,1:10.0,18.0,340.3,Pas de Trois,A P Momo,Dance in the Dark,Sayaka
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,1st,,5,9,Pikari,2021110137,F,3,55.0,Hideyuki Mori,Fuma Matsuwaka,3>3>1st,1:13.6,1.0,2.9,Twirling Candy,Laudation,Congrats,Rite Moment
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,2nd,3/4,1,1,Fuko Sunrise,2021102633,F,3,54.0,Koichi Shintani,Hiroki Matsumoto,1>1>2nd,1:13.7,3.0,5.7,Big Arthur,Marumo Reina,Empire Maker,Marumo Sarah
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,3rd,3 1/2,2,4,Tendo,2021100898,C,3,57.0,Yoshiaki Sugiyama,Kohei Matsuyama,2>2>3rd,1:14.3,2.0,3.4,Big Arthur,Ultima Weapon,Johannesburg,Rainbow Arch
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,4th,2 1/2,2,3,Dona Mint,2021105249,F,3,55.0,Minoru Oguri,Ryuji Wada,5>5>4th,1:14.8,7.0,18.0,Orfevre,Mint Fresh,War Front,Minorette
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,5th,1 1/2,4,7,Ubermensch,2021103148,C,3,57.0,Shogo Hatabata,Yuichi Kitamura,10>9>5th,1:15.0,8.0,32.8,Invincible Army,Rocknahardplace,Rock of Gibraltar,Gilded Edge
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,6th,1/2,4,8,T M Mystery,2021102827,C,3,57.0,Kazuyoshi Kihara,Ryo Takakura,3>3>6th,1:15.1,5.0,11.9,Satono Aladdin,Caramel French,Taiki Shuttle,French Mystery
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,7th,NK,3,5,Cosmo Viola,2021101050,F,3,55.0,Shoichi Temma,Yusaku Kokubun,12>11>7th,1:15.2,13.0,156.5,Henny Hughes,L'Instant,Daiwa Major,Mashhuur
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,8th,NK,7,14,Tamamo Napoli,2021106177,F,3,55.0,Koichi Shintani,Ryoya Kozaki,5>6>8th,1:15.2,15.0,225.6,Curren Black Hill,Tamamo Lido,Wild Rush,Moulin Rouge
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,9th,NK,3,6,Imperio,2021102915,C,3,57.0,Tomohiko Hatsuki,Ryusei Sakai,15>13>9th,1:15.3,4.0,10.7,Incantation,Rumble Jeanne,Mutakddim,Restless
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,10th,1/2,1,2,Lovin' Roses,2021103997,F,3,54.0,Masayuki Nishimura,Taiga Tsunoda,8>6>10th,1:15.3,12.0,131.1,Sinister Minister,Bon Sejour,Daiwa Major,Mountain Mystery
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,11th,1 1/2,6,12,Palm Branch,2021104107,F,3,53.0,Tamio Hamada,Kanta Taguchi,8>9>11th,1:15.6,6.0,12.4,Asia Express,Satono Nike,Manhattan Cafe,Feminine Girl
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,12th,1 1/4,6,11,Friend Maki,2021103699,F,3,55.0,Michio Minamida,Shinji Kawashima,16>16>12th,1:15.8,14.0,170.6,World Ace,Silk Aurora,Kurofune,Davona Ambition
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,13th,2 1/2,8,16,Kurino Living,2021102916,C,3,57.0,Yoshiyuki Arakawa,Taisei Danno,13>14>13th,1:16.2,9.0,38.6,Real Impact,Living Being,Medicean,Mare Nostrum
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,14th,NS,5,10,Moonwalk,2021106425,C,3,57.0,Takafumi Aoki,Kyosuke Kokubun,13>14>14th,1:16.2,10.0,41.1,Admire Moon,Rio Funk,Transcend,Silk Rosario
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,15th,1/2,8,15,Nanyo Normal,2021103188,F,3,55.0,Tsutomu Ogata,Haruhiko Kawasu,10>11>15th,1:16.3,16.0,328.2,Epicharis,Milky Quartz,Symboli Kris S,Katies Gem
2024-01-13,KYOTO,1,10:01,,Dirt,1200,Standard,Fine,MIX DES,Weight for Age,3-Year-Olds,Maiden,10480000,16th,DS,7,13,Metzger,2021101027,F,3,52.0,Taiki Chaki,Yuga Okubo,5>8>16th,1:18.5,11.0,46.5,Yours Truly,Katies Best,Falbrav,Katies First
2024-01-13,KYOTO,2,10:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,1st,,4,5,Happy Mind,2021102656,C,3,57.0,Yuzo Iida,Ryusei Sakai,7>7>5>5>1st,1:55.8,3.0,4.3,Mind Your Biscuits,Meine Felix,Agnes Digital,Meine Kalesche
2024-01-13,KYOTO,2,10:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,2nd,NK,6,10,Pero,2021103283,C,3,57.0,Shinsuke Hashiguchi,Kenichi Ikezoe,2>3>3>1>2nd,1:55.8,2.0,4.2,Silver State,Rushcutter,Red Ransom,Elizabeth Bay
2024-01-13,KYOTO,2,10:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,3rd,3,4,6,Migrateur,2021106758,C,3,57.0,Minoru Oguri,Mirai Iwata,10>8>3>4>3rd,1:56.3,5.0,8.6,Lani,Matsurika,Empire Maker,Ranunculus
2024-01-13,KYOTO,2,10:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,4th,3,7,12,G Cyclone,2021106006,C,3,57.0,Tatsuya Yoshioka,Kohei Matsuyama,2>4>6>6>4th,1:56.8,4.0,6.2,Thunder Snow,G Veronica,King Kamehameha,Persian Blue
2024-01-13,KYOTO,2,10:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,5th,2 1/2,3,3,Nihonpiro Goldie,2021103845,C,3,55.0,Akio Adachi,Kanta Taguchi,10>10>13>12>5th,1:57.2,7.0,22.5,Gold Ship,Nihonpiro Hazel,Casino Drive,Nihonpiro Cat
2024-01-13,KYOTO,2,10:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,6th,NK,5,8,Salt Long,2021102960,C,3,57.0,Kazuyoshi Kihara,Kyosuke Kokubun,13>12>6>6>6th,1:57.2,10.0,131.5,New Year's Day,Admire Along,Special Week,Main Slew
2024-01-13,KYOTO,2,10:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,7th,1 1/2,8,13,Under the Bamboo,2021102968,C,3,57.0,Yuji Iida,Norihiro Yokoyama,1>1>2>2>7th,1:57.5,1.0,3.4,Satono Diamond,S G Ankle,Sinister Minister,S.G.Natalie
2024-01-13,KYOTO,2,10:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,8th,NK,3,4,Le Pin Mauges,2021104679,C,3,56.0,Kazuya Nakatake,Taiga Tsunoda,12>12>13>12>8th,1:57.5,11.0,165.9,Rey de Oro,Best Tiara,Manhattan Cafe,Best Boot
2024-01-13,KYOTO,2,10:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,9th,NK,1,1,Alderaan,2021105392,C,3,57.0,Ryo Terashima,Aurelien Lemaitre,2>2>1>2>9th,1:57.6,6.0,9.4,Al Ain,Ermine,Exchange Rate,Red Mischief
2024-01-13,KYOTO,2,10:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,10th,1,5,7,Taisei Quest,2021100262,C,3,57.0,Takeshi Matsushita,Taisei Danno,8>8>8>8>10th,1:57.8,14.0,249.9,Talismanic,A Shin la Courrier,Coronado's Quest,La Richesse
2024-01-13,KYOTO,2,10:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,11th,1,2,2,Sacrifice,2021103807,C,3,57.0,Ken Kozaki,Ryoya Kozaki,14>12>9>8>11th,1:57.9,12.0,172.8,American Patriot,Hugin,Street Sense,Aria Pura
2024-01-13,KYOTO,2,10:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,12th,1/2,8,14,S K Eagle,2021100200,C,3,57.0,Shogo Hatabata,Ryuji Wada,8>10>11>10>12th,1:58.0,8.0,37.5,California Chrome,Letempsdescerises,Sakura Bakushin O,Atom Cherry
2024-01-13,KYOTO,2,10:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,13th,8,6,9,Gifted Leader,2021104917,C,3,57.0,Yoshiaki Sugiyama,Kenji Kawamata,5>5>11>12>13th,1:59.3,9.0,72.7,Victoire Pisa,Best Leader,Zenno Rob Roy,Vestrey Lady
2024-01-13,KYOTO,2,10:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,14th,9,7,11,Nishino Melody,2021105101,F,3,55.0,Yoshihito Kitade,Manabu Sakai,5>5>9>10>14th,2:00.7,13.0,195.7,Daiwa Major,Seta Corona,Distorted Humor,C. S. Silk
2024-01-13,KYOTO,3,11:00,,Dirt,1400,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,1st,,3,3,Capital Sax,2021106706,C,3,57.0,Haruki Sugiyama,Kohei Matsuyama,4>4>1st,1:27.0,1.0,1.3,Leontes,Mon Petit Coeur,Kurofune,Gaiete de Coeur
2024-01-13,KYOTO,3,11:00,,Dirt,1400,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,2nd,1,8,14,Strength,2021106658,C,3,57.0,Ryo Terashima,Fuma Matsuwaka,10>12>2nd,1:27.1,6.0,23.0,Sinister Minister,Loreley,Gold Allure,Arduina
2024-01-13,KYOTO,3,11:00,,Dirt,1400,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,3rd,3 1/2,4,6,Grand Central,2021104422,C,3,57.0,Yoshihito Kitade,Kenichi Ikezoe,4>4>3rd,1:27.7,8.0,46.2,Shanghai Bobby,Buririn,Taiki Shuttle,Diamond Queen
2024-01-13,KYOTO,3,11:00,,Dirt,1400,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,4th,NK,8,13,Astraka,2021100639,C,3,57.0,Katsunori Tanaka,Taisei Danno,9>8>4th,1:27.7,3.0,11.7,Drefong,Akaka Fall,Daiwa Major,Forty Colors .
2024-01-13,KYOTO,3,11:00,,Dirt,1400,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,5th,1/2,4,5,Red Clemens,2021104970,C,3,57.0,Takayuki Yasuda,Yuichi Kitamura,6>6>5th,1:27.8,9.0,59.8,Bricks and Mortar,Vous Etes Jolie,Lohengrin,French Bikini
2024-01-13,KYOTO,3,11:00,,Dirt,1400,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,6th,1 1/2,1,1,Lord Relation,2021100145,C,3,57.0,Yasuyuki Tsujino,Ryusei Sakai,1>1>6th,1:28.0,2.0,6.1,Kizuna,Granada,Galileo,Catherineofaragon
2024-01-13,KYOTO,3,11:00,,Dirt,1400,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,7th,1/2,6,10,Win Ardore,2021106192,C,3,57.0,Shota Nishizono,Aurelien Lemaitre,6>6>7th,1:28.1,11.0,93.7,Beach Patrol,Ardeur,French Deputy,Miss Ardente
2024-01-13,KYOTO,3,11:00,,Dirt,1400,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,8th,NK,5,8,Henny's Nephew,2021106566,C,3,55.0,Shinsuke Hashiguchi,Kanta Taguchi,13>12>8th,1:28.1,5.0,20.5,Kizuna,Clover Night,Henrythenavigator,Meadow Flyer
2024-01-13,KYOTO,3,11:00,,Dirt,1400,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,9th,NK,3,4,Thunder Bass,2021103582,C,3,57.0,Daisuke Takayanagi,Mirai Iwata,2>2>9th,1:28.2,4.0,14.5,Thunder Snow,Evolution,Rikiai Silence,Caerly Bid
2024-01-13,KYOTO,3,11:00,,Dirt,1400,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,10th,1/2,5,7,Meisho Tadakatsu,2021101469,C,3,57.0,Yasushi Shono,Shota Kato,10>10>10th,1:28.3,7.0,34.0,Suave Richard,Hot Buttered Rum,Tanino Gimlet,Race Pilot
2024-01-13,KYOTO,3,11:00,,Dirt,1400,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,11th,1 1/4,2,2,Hiro A Priori,2021101954,C,3,57.0,Yoshihiko Kawamura,Ryoya Kozaki,14>14>11th,1:28.5,13.0,658.3,Thunder Snow,Narita Casablanca,Deep Impact,Long Delight
2024-01-13,KYOTO,3,11:00,,Dirt,1400,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,12th,NK,7,11,Kurino Achiever,2021106572,C,3,57.0,Yoshitada Takahashi,Ryuji Wada,2>2>12th,1:28.5,12.0,165.9,New Year's Day,Seiyu Venus,Heart's Cry,Rustic Belle
2024-01-13,KYOTO,3,11:00,,Dirt,1400,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,13th,8,7,12,Water Are,2021100600,C,3,56.0,Yasushi Shono,Taiga Tsunoda,10>10>13th,1:29.9,10.0,71.2,Water League,Water Bonheur,Lord Kanaloa,Across the Light
2024-01-13,KYOTO,3,11:00,,Dirt,1400,Standard,Fine,DES,Weight for Age,3-Year-Olds,Maiden,10480000,14th,10,6,9,Elegant Fleur,2021100388,F,3,55.0,Tomohiko Hatsuki,Yuya Mizuguchi,6>8>14th,1:31.5,14.0,689.1,Victoire Pisa,Appellation,Admire Moon,Ambroise
2024-01-13,KYOTO,4,11:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Newcomer,11850000,1st,,5,10,Danon K Two,2021103223,C,3,57.0,Ryo Terashima,Mirai Iwata,3>3>2>2>1st,1:55.2,6.0,16.6,Justify,Enticed,Galileo,Dialafara
2024-01-13,KYOTO,4,11:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Newcomer,11850000,2nd,1 1/4,2,3,Meisho Kashiwade,2021103154,C,3,56.0,Koichi Tsunoda,Taiga Tsunoda,1>1>1>1>2nd,1:55.4,10.0,45.6,Sinister Minister,Manoa Lani,Agnes Tachyon,My Green
2024-01-13,KYOTO,4,11:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Newcomer,11850000,3rd,5,7,13,One Putt,2021102903,C,3,57.0,Ryo Takahashi,Keisuke Dazai,4>4>3>3>3rd,1:56.3,8.0,23.4,Sinister Minister,Hiraboku Bijin,Brian's Time,Original Spin
2024-01-13,KYOTO,4,11:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Newcomer,11850000,4th,1 1/4,1,2,Shiyu Black,2021103804,C,3,57.0,Hideyuki Mori,Yutaka Take,11>10>3>3>4th,1:56.5,3.0,6.1,Kitasan Black,Norimi,Summer Bird,Floral Home
2024-01-13,KYOTO,4,11:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Newcomer,11850000,5th,3 1/2,4,7,Keiai Altair,2021100711,C,3,57.0,Tomoyuki Umeda,Fuma Matsuwaka,7>7>12>12>5th,1:57.0,2.0,3.9,New Year's Day,Cardinal Cove,Leroidesanimaux,Crystal Cove
2024-01-13,KYOTO,4,11:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Newcomer,11850000,6th,2,4,8,Tomoja Auches,2021102618,C,3,55.0,Hiroyuki Oneda,Kanta Taguchi,7>7>9>8>6th,1:57.3,4.0,9.6,Hokko Tarumae,Minas Gerais,Manhattan Cafe,Kids Today
2024-01-13,KYOTO,4,11:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Newcomer,11850000,7th,1 3/4,5,9,Omega Navigator,2021105247,G,3,57.0,Shogo Yasuda,Ryusei Sakai,7>7>7>7>7th,1:57.6,1.0,2.5,Screen Hero,Miss Lago,Encosta De Lago,Athyka
2024-01-13,KYOTO,4,11:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Newcomer,11850000,8th,4,3,5,Red Awake,2021102785,C,3,57.0,Mitsumasa Nakauchida,Aurelien Lemaitre,15>14>12>14>8th,1:58.3,5.0,15.3,Duramente,Tiz Windy,Tiznow,Windyindy
2024-01-13,KYOTO,4,11:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Newcomer,11850000,9th,NK,8,16,Magical Leis,2021103993,C,3,57.0,Tomohiko Hatsuki,Yuya Mizuguchi,10>11>12>11>9th,1:58.3,14.0,90.0,Majestic Warrior,Bewitched,Harbinger,Lofty Aim
2024-01-13,KYOTO,4,11:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Newcomer,11850000,10th,1 1/4,6,12,Saimon Crest,2021104123,C,3,57.0,Tomoyuki Umeda,Kohei Matsuyama,15>14>7>9>10th,1:58.5,13.0,53.8,Real Impact,Daiwa Jeanne,Tanino Gimlet,Cake Cut
2024-01-13,KYOTO,4,11:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Newcomer,11850000,11th,1 1/4,2,4,Sky Windsor,2021103001,C,3,57.0,Masayuki Nishimura,Ryoya Kozaki,13>11>11>10>11th,1:58.7,7.0,21.6,Real Steel,Nannetta,Kinshasa no Kiseki,Seattle Sunset
2024-01-13,KYOTO,4,11:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Newcomer,11850000,12th,HD,7,14,Kurino Odyssey,2021101859,C,3,57.0,Tomoyasu Sakaguchi,Yusaku Kokubun,5>6>3>6>12th,1:58.7,12.0,53.6,Danon Shark,Kurino Miyukichan,King Glorious,Raiden Girl
2024-01-13,KYOTO,4,11:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Newcomer,11850000,13th,1 1/4,3,6,Birnbaum,2021104872,C,3,57.0,Kunihiko Watanabe,Manabu Sakai,5>4>9>12>13th,1:58.9,9.0,35.7,Mind Your Biscuits,Squirrell,Gold Allure,Dryad
2024-01-13,KYOTO,4,11:30,,Dirt,1800,Standard,Fine,DES,Weight for Age,3-Year-Olds,Newcomer,11850000,14th,3/4,6,11,Meisho Masamune,2021107087,C,3,56.0,Masaru Honda,Fuma Izumiya,2>2>3>3>14th,1:59.1,16.0,246.3,Epicharis,Moon Sugata,Admire Moon,E L Blossom
